blockHash,transactionHash,from,to,gas,gasPrice,value
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x0d5672b0f74ec046b57646762f43f4cbed832ffecd241504e6a597a1864a6fcd,0x9a875f6cE282E8009AA9432784f8124067032C99,0x1111111254EEB25477B68fb85Ed929f73A960582,167110,206530352013,0.1
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x290625c919b834d3bc25a8458d5cf09f9b908faf98616a588c979d724b8d2502,0x6Cba586E68133FA0Cb0D80cBa518958518E41A24,0x1111111254EEB25477B68fb85Ed929f73A960582,143140,206530352013,0.25
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x86f07b860de1e732b5a6491ce14a82def6a2c63dc296ebe1f07116dec4e49831,0xA12e8A98588E6777F3fcb79b7B463B0f9dae7E97,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,138708,206385264699,0.15
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xcfe9e1b6490310a3edd3d185292b0305bbe5c6cd208b1ef07ccc66c71f12692f,0xbCd4cB80Ba69376E10082427D6b50a181abCd307,0x11E564f6940078322196E56ed11f03aE26dA4E7f,21000,206385264699,0.26
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xd12bdc22687f59c26d01eacdbe1cdbe55aa1355a538ce2f3ca98e7c147f0d309,0x64150080715aDE5F9E0f628f670CaB4408C28b1B,0x881D40237659C251811CEC9c364ef91dC08D300C,212127,206385264699,0.88
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xf8c388b3ee8e878615e0a73bc003473ce3003408201837a8ee42ef77dbd96f7e,0x974CaA59e49682CdA0AD2bbe82983419A2ECC400,0x81B232F7fa89a3eb47F5d68C30F9CF15a73E6dCD,105000,206310700351,0.15725923
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x90596f7fbf6b055241cf40738eedba719e731f72b59f51a783e5d9c66be3333e,0x39029c9778D8BE8DB87538c23EC863A2815c6fC9,0x974CaA59e49682CdA0AD2bbe82983419A2ECC400,21000,206310700351,12.527961948404835
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x0ff00c9ec637b9c3913829282aec157864f579a555c8bfbb374cba2d7eaf75c8,0xb4EbE568598A53a6107d84C665df89F8348657F6,0x03f7724180AA6b939894B5Ca4314783B0b36b329,155109,206185264699,0.5189441772058885
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x5b28e20cc56dbe2b8c37010fed456ef28c0103096f8c68f0383cd5ceabce70c2,0xb1eF5b21c91372620aDB31e891C710C427703768,0x690eFf1aD3eB98d804f5B10B038b080360449bbe,21000,206185264699,0.005
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xb58bb6cb73b0d174f00623daf2c5554142dd43bd43079812160e49bf2dade13f,0x3674ED6f12Df61446972b5c6882f5EbE8f99A976,0x8884C5292ffaac4816A44dD296f518cE19861bd8,21000,206185264699,1
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xcac164a7126a37956086c159e52b61ccdec7e1ace5e75ce766545f4fbf0d5710,0x2BD7181A85D52deaC76F17992988e8801741AA4C,0x37313496AD90EFF7d0C3386158E190F08EBEa8B6,21000,206185264699,0.103
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xd63eb5fbeaf7aab7be0f666e1f810b25ea9e857aa5bf7e34a2ec54363f1a6677,0x5e3715FBbE090D2aea479A8644CFACbEb9752674,0x4a47Dc492D1b25934274C7c71271E5e267a0F46c,21000,206185264699,0.03
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xebdc03cef5a3c783ca2ca894fe75d295f12ee9690a493d5c328f42cfe973ac15,0x739109063681A02394634B895059776C7bEB40c8,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203258,206185264699,0.5
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x890e1ae205cb5db5d3c09a3ea6f89a2d781c348e661abac2d6131653593fb7ba,0x5967Ba302ea33D89a1f4772933b4E3eb4179061e,0xBF8d4E434D87aE1b4B867389555aB6F3F00A2601,21000,206185264699,0.0475666940664566
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x08d9dea591cfd641e7fd1868bccd46c791c284776a33870b1311a62c4cd49c99,0x8C818cBe91b9cCBBDc1F3A6a6Ef862182705D10a,0xA76F1AC1e81d1aD107a809a5A5AF290d605951d2,21000,206185264699,0.25414072852059605
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x8dc1030f51e7ef3d55d52b74a95bc1c70ca96e780b7f06c5b5739f6369308285,0x23f562a7d671Fb41EF3fBEc4a0e982bFcFE8F285,0xc6E2d167391aB72EB4fAf4e418d192022EBa5599,21000,206185264699,1.85
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x2fab07485606bb53192a655a575de63da93873a18d334fe072a7bf22ace0bb69,0x3A6ec6061be9AF6fFEF1580F7068e6054c87Fd19,0x7bEdeD20862bC1971F195811075e5Da12124894a,21000,206185264699,0.16
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x8b3dd9d9518b4472d1508ee8f0788e505c79a3a1449dba0b52e67eca6b5393a7,0x4e0bA53A8BD472424BF304DC84503a9c526bF0A4,0xDa62F829497DDa865C4380b74ddD8A818d2b4BB1,21000,206185264699,0.5
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xb316bb1ff5dc187ccd6c338a2b16a843b73ee812ddb70cc0972434671690505a,0xD283AC6b8dD58CDE7EdE41002219D976115Dca36,0x1e79ecB9E2E2E1882d4F4d4651F07D386062440B,21000,206185264699,0.03
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xf58c87a385759b3ee33f5cf45a8a879972d3ebc4113ff1fb812ca2f95d0ae844,0xe929C8E7efaE6d8e912DeDE4173451a88f594c85,0xd38b5bF25976378B7C33D39f508119545Ab90535,75107,206185264699,0.01
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x287fdd9addc0f3aab2acb4b99d240bc879327875d61c819afac0668c3749c210,0x5EBd61cA8139E23C03f1E9f16c13b2B790480aD4,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,239138,206185264699,1.0505652498425746
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xdc01125c0fd0d9710c90f68813a80a7a4195b984cc33457114d6c388275f867d,0xa71aD598b5d370b9684aa847a8B0c0383437fA93,0xd093Cb250a4CE18A7917308cDA6A445B0902c220,21000,206185264699,0.029525218109765376
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xf3b4cb1629a92cfba2921bb7211bd368ec5572e5a239da2de4291f77e45a4fcd,0x41cEd4a1eA591A8C556c3444739c6928f502E6Fa,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,220587,206185264699,0.2
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x13b009ae91d7dc295059574f269df847927538b2641c5ea4c9780f5928bd76f8,0xFe0570A7b9323dB5FC6f28F5C36c5f344b804A12,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,222812,206185264699,0.5
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x240aeb55272845a3a2a40bbeb2aee6d95ce8854d3b447146684a7baf83a984d2,0x749b943906Ac66dA7fA83D7cD061eAeD488fBEda,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,220095,206185264699,0.051
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x6b7850ad7b5673ecde79af9633c2ec7d3aea8f8b97ccbef01eefe02bb550e4d7,0x6312327A69Aebd7a7BCcFC82C3566F4B8Cc963c0,0x80e3Db8eAe1e2194f4A752A14151cbC99310D456,21000,206185264699,0.4269
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x8987d915ab4638c7f05ecd44cb40a2d80ed294f4c166d190ed09a09d35c423f7,0x4d2E4Ff0564921F0a9a924ef697b60cB5eeaa8dF,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,199776,206185264699,0.1
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x363e896698a659b0f21c7637cf20944e0211237eb3d73ed832116e545be2d1bd,0x3955342ff1abaf64F7134A10571B0eCD1FB2dAcC,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,570068,206185264699,0.69
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x70df2e632b07096530881c417efa60ed11800c26730af8a105f7dd471b207322,0x6a2Ebd6b63Dc3F8cCd1f91292Cefb07255e01c86,0x00000000000000ADc04C56Bf30aC9d3c0aAF14dC,153184,206185264699,0.10845
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x30edd3e2e538f7f528c7b1f1c91b9b0f7fc95b0041e7b2dc5cd0b44079acf6eb,0x04a6571250E7ce3A1660c21a9c398B97645Ad18D,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,191886,206185264699,1
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xb22f241bc820cbad93af528117c23a7cf990391c2f16eb6eb63e42f3b88da609,0xD8f35f2e92d96B563223Cf09AefFa32e43F009de,0x96994346FBE03239d8E00935a0316774280581a1,21000,206185264699,0.025
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xe1aa4331a72c0689f7d5212706197921d0cbf10dcc39947ea8c2e665c7f80fcc,0x0ccFF94e343AfBb07E5097b32ECe534BF58c5EeD,0xd30136dd2569Fc8F19Ddf984F845A89d5E72a5ea,21000,206185264699,0.09914177867799
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x5c8294582f67aed1ad1c87f92b58b77464cc7bd71e001e3f992e56f941397cff,0x945dF785238e91405Ab4B99F74c647773B81645F,0x63C2a3c7C6eD31b86BB852B977193C714b8799A3,21000,206185264699,0.09
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xc047335b521048540b7e298d32119fdbd03f1ddf7ef3cd1ab907238941a62dce,0xBB03910110ED67c8b4c9324FaE7c931DF5927ABc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,45038,206185264699,0.5051894746726209
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x0f5aefd3511fedde40a69f26213f5965eaa4a29685f037926b3b5c91441f9696,0xeDe7a7548C40CfED7d4449ACE8A5803bc0Ca15Be,0x73d7385bDD6493e88e348B3b6C0B02Bcb77779A4,21000,206185264699,0.23
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x2f9d81ef8cde3ead97417e737d349a33646877f0f5a8198ef7fc4b1d14e121bc,0x14F80Ec5a3Aaf25FF4Fa633C71FFf974A26B2fF9,0x5b848dfd16b3e9Fa7FffE2C83e350E6A867f8919,21000,206185264699,1.3043094498969403
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x0777b2ee28c26d8813e50a48e272ae76fdb3282db13f39f461c39fcbaa41358a,0x74aC45c146bcAA47A227C87a32860eb8aC3e57C4,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203244,206185264699,0.25
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0xd8f88ec45d9afd2905b4300ec46b5f3c12d85d97a0b279bf0c74dc3bd9dd240c,0x2759bC7b8f9F2b47eEeFFB2f5751E0CFF3fF1aD8,0xbc275B8B6a40947708FcB68C36D561A4d7918170,150000,206179264701,0.37065169
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x6a98dad754177cf31fb89a61bd6ed34e3016d2b700d8ec41a839c2e7b5ada36d,0x8C8D7C46219D9205f056f28fee5950aD564d7465,0xCE996aCFa52fb7Dc62e7dc9Ce3db6713de557538,21000,206179264701,1.1219781485366775
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x06b153bd89ce6cbb88ca4309d23669704a0966d8d035b770c9257ae1f317bf7f,0xF57340FB504c001ea3Ed309269FDE7Ee7a5Fc1F1,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,198616,206179264699,0.09169767606145261
0x0b2b406a2944a45a4c9756bd162a75913d3a414aa913278b76103a068d471de5,0x8551f5a7ff423eef1c0c02a6c6866222c698ff3924c5666cd0c68d1da2c84339,0x49d928143Cc6B92b4EA121577B4f2CA0847B770F,0xE9d8937693cE2ACF967b19E36C43C330B154caE9,21000,206179264699,0.151
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x4010bc7a05926a428333709c40bdababeae99add5831fdff136f7b12511989ef,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,134624,201142572384,5.496854012e-9
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x6116d22c63033d820e3673b257bc6d348a90cea14fc3e5e97dc3a9eb8ad3ac0d,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,119397,201142572384,1.4776802005e-8
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x4eeb9f173bb4a957e276c3cc5e583b7fdaf65e1d82ec11d3745338536ed2480d,0x33c6b73432B3aeA0C1725E415CC40D04908B85fd,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,500000,221142572384,10
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x164c7d289eceedd21cc4716324e9752dc299bdbca78a38e96a3d58230f8406b4,0xEAE6Ce56E9B42BB2A67e924d2F6948C9272FebC3,0x881D40237659C251811CEC9c364ef91dC08D300C,225108,201442572384,1
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x8983ea1a50b6dbe5559360be0eceb8115afd88c54d141af7ba5149448a431e76,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,120030,3092333415931,9.350701134e-9
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x4bea6576507e3a1bee213b5bd985c3912a48838dc328379c8b99c83ae4482d58,0x79b7a69d90c82E014Bf0315e164208119B510FA0,0xc11ce44147c9f6149Fbe54ADb0588523c38718d7,190332,237679800311,1.7196075e-11
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xe80692a37dcd9faba2e5849c38cdb389e925969a762c8575acabab08cb3fd805,0xd66570eDCdAde24eDda902B28F2172e9Ef8395dD,0xD1742B3C4fBB096990C8950fA635Aec75B30781A,310002,336382870240,1.3e-17
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x16c4dda8de4671157893f463262e77de585e79bf0b6c963d5600c1ed3bd3f018,0x60b86AF869f23aEb552fB7F3CaBD11B829f6Ab2F,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,227924,201142572384,1.792e-15
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xbbb00681720930e94585e324c4f20e35731a2143e204d27831b5a26037d5903a,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,300986,201142572384,6.272e-14
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x66b2d88907f269702e05ba8c59d7002741c97b6c634dbff71ea5ed3a4f35dadf,0x6a357238F5f5Ff81E6E83E9dC75D4867F9357E2e,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,253767,296142572384,0.4
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x828bdbf4dd27020743b90561b6b8f7b7144c9fa2cbe4f38136b6456a449a4f08,0xBbAD96336943A36E3e292D973B3382dd0bA4D1EF,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,228154,201142572384,1.92e-14
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x2d8b6a7a9ea5da509091e6563e74e052c8895ba15d914da7b8f6cc9cc6d84dab,0x5Be9439F88400DcA5BCbb1dBbaa1DD59d786f228,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250236,226142572384,1
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x86ed76142140ec391b4a3b4cc42ba53df8708fed76a2ec469f40c8302e680e3d,0xf833624ca85cDed1b04aBFEb505652Db01023431,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,176571,226142572384,0.2
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x15d0a7bb7724fb39141c3cadc85cf93d409aaffe99f8d8e8dfe309ecbf8cfb01,0xeeE9fCE10C5250cbedAB78D07c98B1E9067F420c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,272049,221142572384,0.5
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x244eee70881089cb961035c2dac8a2972f21601dd3a43175722ab0ee11405c9c,0x21fD08A5DD27Ae6c1f4550F7c1114aCe78A837bf,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,309513,206142572384,2
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x5256c2b281313a472c735b333496e87c01d178772f69361ef3b121a6639fa8c0,0x7cc46C9dF7754061F4ece6679B81738f8cE73401,0xe66B31678d6C16E9ebf358268a790B763C133750,171932,203142572384,0.062729118103875
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x788efc2cf778b634a09d238e1752953d56f67a7b4eb2de0d9e48e23c3bb8a5cb,0x05d84f55a8E68751129DF955775D4Fb572BA3888,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,183993,201242572384,1
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xba4bca388f21102f9d97cd079cb593d4c83f51a67218c14ae64a30fe1a12abec,0x2074929D0ad65c7B19F17D68c9F13683d0cd0889,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,253767,296142572384,0.4
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xb3d32fac00028773f6ca65ea45869af6180d54bc0f2997c9a327d118ca696090,0xc8b268a6FAD82640234457b4F5948a6C863Ada36,0xe59bd637e05236A427160261cD47e729da48CF1a,21000,247554040418,0.909801365151222
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xa65e6538db2b24ea840244ddf5969ef94443177d0ca90ea5e0b44919fe102d90,0x7AEc96d6671dB22Dc8f82e65Ccec0Ced6E92fC0e,0x8A2f79EE2F90DCf91D757AeB3F45F17CafC66a8a,21000,247554040418,0.038101035151222
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xc84e94bb30c1dadb0322f42a53c1493bb572e976c558bd261873b511edcd36aa,0x89D21C00BC7A3F38a8741EC8CcBed1296e8d96BF,0x3b3320391EF9669893944d48cA021BEc6c879207,21000,247396317640,0.055927692272931685
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x537062217217a8f650bcdb7fe5aebb87525d190d31f2cd3433cf6c32a08164c1,0x664a9D9836A7b2F0997e66abE170ec9C2581Fc53,0x193e962Cb271d06f92D039dD8cd899cdF8ef8744,21000,214000000000,2.75
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x1ec6f753dd138f36862d7fc18097a453c07dd96add50703f9d19ea805d2f7e7a,0xc3AE71FE59f5133BA180cbBd76536a70Dec23d40,0x890cf77a0e618bFCb7df51A0a9a9200cAA7BA400,210000,213142572384,0.05120428
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xbda09aeda1557010d07a602e91d83cc1f5e5ec16bd70cf5b99e3deecdfca9811,0x87cbc48075d7aa1760Ac71C41e8Bc289b6A31F56,0xDe65BAE939B3385FAe0Bf385d76e944b4E18C493,21000,209571572384,0.0170084
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x1533a4fd229c72b38ced5539015bb059fb3d9fb6b08032ca922a77e71cd61d44,0x974CaA59e49682CdA0AD2bbe82983419A2ECC400,0xC4BBb022bD884c89DB81E953cE8E1638A75Be05C,105000,206154352005,0.32610501
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x74b0defb4c15436c256866b43d186ca3ff7cf695bccb26012ff2b3482fdff569,0x974CaA59e49682CdA0AD2bbe82983419A2ECC400,0x46F92eEFC8E68660Eb1e8Fc808291e038c2Cdd72,105000,206310700351,0.30102001
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x41a476f635975369af83a32aee50d892c47548189e681304d9be27b4e897aee8,0xA24cC92E00BB9735299Bca3f1E9619a7a7B9CA04,0x0D63f943239f13D93ddc1B81CccE3b549653Ee3c,21000,206000000000,0.013635
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x92181a97ff7772db4c4b084c267f4186def8487036e1964729169251e858c900,0x1601B74D3A2ad1cFB2f9d3e0D66a39FEeD8990Be,0xe80623a9d41f2f05780D9cD9cea0F797Fd53062A,100000,204430298407,1.680667032256
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xf655b643d5e7df6e0637a8089ba16b908dce005ec15b77b9e91e147c083d866a,0x524975a6558b462EA0EdB90b2010B87Bd6c64d5F,0xe80623a9d41f2f05780D9cD9cea0F797Fd53062A,100000,204430298407,0.24629057823
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x3fcc52b2b21c3b223aa238cd87e0b1ebfc967ba7fef8f0d7673c8a5a2a140319,0xefC86aEBb01c5aD3A6c706B907685bCA6ECa1a56,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,273927,204142572384,0.1
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xad2f3b5ac1f660aeecd5d2728851326224d2c7bb0f3e09b90c3b08b4cf989c6e,0xBB6a143d3511B2dEdf29eD1a773cBE255e87eB86,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,244737,204142572384,1
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x5301c80b3a81568ef10e7da3e9f731e4db6397b7c14794eb2e3200bc20a27fc6,0x8A023F23d0DC363A74dc5CB480FB393cfef0CCB9,0xF34E75D778C7B166ef03d4546b93185852F2a823,80000,203890106664,0.05708922986592
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x645407fd268e3d1566cb8f1c29656eb5c0757c4c9dedf7fb570105607d66055d,0x8A023F23d0DC363A74dc5CB480FB393cfef0CCB9,0xA204354d6bD3301ABD38538651764792D4812d5B,80000,264415019079,0.06964347379679259
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xfcf36146eeadb4ee581d520e191ee9e774a7a86c272b026ac4fda4b4a40e4419,0xa5D7F0F7027fa8F4D1BE8042E1e43bbdEc36951e,0xa93b3889b1637c6F0EC463355E697f8e81bAcbd6,90000,203342572384,0.15783179
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x8004df7711edaff5fa961ad70e6c5d90ff91588d53a8a3b00f92014db8e5537c,0x151B381058f91cF871E7eA1eE83c45326F61e96D,0xC40d9975a4b8e0DB9Ee83b0c0E9ff2D92C69e85d,21000,203145572384,0.0172
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x0cab5c6501ca6a28009408b4179c44b579245fd83cac8ea352da938f93f7c9a9,0xd108FD0E8c8E71552a167E7a44FF1d345D233BA6,0x0b463E9f7423056B5C87049A6467E2713D823830,21000,203145572384,0.444
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xfbfb00b9af57830a06663bbb9b36dd9ee677af955345c7f3b3dc93e07af12f82,0xB287eaC48aB21c5FB1d3723830d60b4c797555B0,0x7801B0db9032c19D51aCCbaEeC5Afd743ADc0685,21000,203145572384,0.0195
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xee44880eacfcf04119380203fe95020bb7cc677e817013fc40f8e8ce334f4c80,0x8216874887415e2650D12D53Ff53516F04a74FD7,0x33fE832EC67DCff6301b455D8Ab6D53116D5273D,21000,203145572384,0.0251
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xf841e35501f172940ef3706038dcac48aa6433a6749779a95327fba73b531923,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0x63BE2569d52D52E4E42487cd58388423479f20a0,207128,203142572384,0.02424173
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xc1e5668767440487d4a40c5dc5585bde2d98cee3c5a6b924639391a8c6043efd,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0x8e8fe0C9bc73bFA07Ab742780f1196eba86e9A6e,207128,203142572384,0.00840389
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x5c180e76c62c3a32f5ddce2f8b449fcc8cdd3af7c002ddd382297a896cc9fa83,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x74bEd6Af09c4341A51a53CD330b80Ef7221fC7A1,207128,203142572384,0.13123854
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0xd41341558bf1f3029adb41b94adca59e242ec2ac638784f61e15cc5395c5eb89,0x28C6c06298d514Db089934071355E5743bf21d60,0x4a3288C360c68e44844B5F4c3142555744D9aA70,207128,203142572384,0.04818
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x7e5162e39c33a57c740403bf7f18934ffc854818cc47d8a1137700a929853fcc,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0xf7904478ff0CB269979eabEd3Bc719d60fBcF502,207128,203142572384,0.48846962
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x83ce3e9d98625d3b5ce970de3faa55d7288edceede41d17f88705b20990977a7,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xdbB40A3A917f49Bb3b2B393dAA34CE93673b89E3,207128,203142572384,0.09818
0xd8ef526730cf40285c90b06a09a17515f7c0f768827e19077de370546f89fdbe,0x1665e33c9ad9567a2e389daf855d2c6ad62090a97ad5b17e1e18c015e95b116b,0xC3074a2964Efcc9837823E32A2FC843b8b04D091,0x92B994e070A257d7d421650f76ad21cbFA5985D2,21000,203142572384,0.585
